ticket_id,text,category
1177,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Thanks...,Technical
1178,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
1179,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Please respond asap!!!",Refund
1180,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1181,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1182,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!!",Refund
1183,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
1184,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1185,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1186,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1187,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1188,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1189,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Please respond asap!!!",Refund
